-208.127,-65.8459

-452.786,-516.793

279.982,-665.077

-309.361,-859.144

-166.318,16.9614

712.821,-75.0312

-481.733,87.5824

-397.272,-244.178

193.82,-103.867

-872.905,36.6553

166.01,515.542

-695.857,92.9981

-198.069,-144.94

128.148,-49.7558

456.201,481.386

16.9174,-814.453

-66.7751,472.476

501.442,-721.687

-394.177,-593.38

-394.006,-108.469

-34.4021,10.2734

603.503,-20.1704

71.353,240.539

89.4785,16.7302

710.304,103.224

13.022,-99.4081

775.653,196.275

-21.3607,765.46

39.4955,-35.1805

150.218,147.183

-176.887,-43.7876

97.9799,675.048

73.2207,314.908

-296.419,600.514

193.854,779.758

32.0135,-299.898

-17.6165,-434.78

-122.418,-413.263

54.2001,175.959

-239.913,-190.056

-412.995,2.64477

217.622,16.7379

147.566,-741.04

-302.261,-9.50013

-252.781,-313.691

26.5581,-210.688

-40.9447,418.39

-708.658,-182.202

-197.221,-152.164

-237.222,-584.532

616.366,116.742

-134.813,2.70599

106.143,349.11

152.017,-7.21627

406.716,-6.95031

-327.048,62.8268

-291.494,-151.522

-547.903,-23.2485

-15.9055,-266.04

337.518,-182.931

-69.5879,308.547

259.733,666.348

33.5157,174.188

-597.719,-71.138

-377.286,37.0414

-620.68,13.5364

356.263,31.439

-39.9134,160.406

35.7226,817.678

415.79,-427.518

-5.05631,293.42

278.087,400.939

96.5185,188.729

836.538,-70.3638

617.652,-177.886

80.9867,2.34694

619.427,344.664

-451.324,-18.7166

494.7,-77.711

-695.99,-647.958

-601.373,-77.8327

-823.639,-497.426

-83.0466,80.1534

-505.878,-3.09817

383.329,-18.9923

446.941,-91.8341

219.819,36.0453

225.753,-457.579

189.385,53.5289

124.375,383.063

-30.7089,-13.6458

17.4,327.664

-213.763,-772.564

-117.072,2.19141

442.352,362.238

-44.8843,-499.221

492.82,127.306

546.356,96.188

696.497,-365.757

323.007,329.545

Time(s),Source cell ID,Destination cell ID
1,4,12
2,0,1
2,5,6
2,3,2
2,5,6
3,10,3
3,15,14
3,4,3
6,2,3
6,0,1
7,0,5
7,14,13
7,2,9
7,3,2
9,3,2
9,16,5
9,0,6
9,3,2
10,4,5
10,0,6
11,1,2
11,10,2
11,1,7
11,0,1
11,5,15
11,3,11
11,5,16
12,0,6
12,1,2
13,5,16
15,4,14
16,11,3
17,1,0
18,14,5
18,6,16
18,2,8
19,4,0
19,2,9
19,16,5
21,0,2
21,10,16
22,0,2
22,0,1
22,2,10
22,2,9
23,0,5
23,7,15
23,2,1
25,10,9
26,1,0
26,5,0
27,1,0
27,0,3
27,14,9
28,5,6
28,5,4
28,0,6
28,16,15
29,5,4
29,0,4
29,0,3
30,16,17
31,0,5
32,4,14
32,0,5
32,0,1
33,13,17
33,12,13
34,2,1
34,2,1
34,5,16
34,6,17
34,0,3
35,0,5
36,3,10
37,5,16
37,10,3
37,5,15
37,5,15
38,8,1
39,6,17
39,0,1
40,6,18
40,2,10
42,3,11
43,6,17
43,3,2
43,3,2
44,16,5
47,1,18
47,15,14
48,1,2
48,9,14
48,11,7
48,2,1
49,2,9
49,6,17
49,2,10
50,5,15
50,3,2
51,1,7
52,8,15
52,3,11
52,9,17
52,15,11
52,14,8
53,17,18
55,0,5
55,16,15
55,10,9
56,6,18
56,5,14
56,9,13
57,0,3
57,11,7
58,2,1
58,2,1
59,1,6
59,2,10
60,1,8
60,4,12
60,17,13
60,5,15
60,15,5
60,17,9
61,17,6
61,16,5
61,14,13
61,1,18
62,0,3
62,18,6
62,18,17
63,2,0
63,12,11
64,7,15
64,1,7
64,17,13
65,6,16
65,9,10
67,0,1
67,11,10
68,4,13
68,1,7
69,1,18
69,5,0
69,15,8
70,17,10
71,6,18
71,0,1
71,5,14
72,0,1
72,15,11
72,7,8
72,8,2
73,6,18
73,3,12
73,16,10
73,14,13
74,10,16
74,0,2
74,9,13
75,18,17
75,3,10
78,1,7
81,9,10
81,18,12
81,15,5
81,3,10
81,8,15
82,16,10
82,15,8
82,18,13
82,14,8
82,13,18
83,13,9
83,14,8
84,11,10
84,7,12
84,15,5
85,13,17
85,1,18
85,0,1
85,7,11
85,18,12
86,3,0
86,4,0
86,5,14
87,1,6
87,14,5
87,10,9
87,8,9
87,2,8
88,16,17
88,17,13
88,7,18
89,18,13
90,1,18
90,15,8
91,10,9
93,15,11
95,13,14
96,12,3
96,6,5
96,10,17
96,0,3
96,10,17
96,13,14
97,17,10
97,2,0
97,1,7
97,5,0
97,3,11
98,16,10
98,8,15
98,9,2
98,10,16
98,9,14
99,10,16
101,0,3
101,2,0
103,5,0
103,8,1
103,14,8
104,0,3
104,14,8
105,5,15
105,5,14
106,1,7
106,7,11
107,17,13
107,16,6
108,13,4
108,5,14
108,18,7
109,11,15
109,16,6
110,14,9
110,6,17
110,8,2
110,9,13
111,15,11
111,7,12
112,10,2
112,11,12
114,10,9
115,12,3
116,8,1
116,8,1
117,0,4
118,12,3
118,5,6
118,17,13
118,1,18
119,5,4
119,11,16
120,6,18
120,8,15
121,10,16
121,13,18
121,14,15
122,10,3
122,1,6
122,15,16
122,13,14
122,14,5
122,16,15
122,18,17
123,17,16
123,10,16
124,0,1
125,3,11
125,10,16
125,13,12
126,16,17
127,2,1
127,14,13
127,2,9
129,18,12
130,9,2
131,2,10
132,5,14
132,18,12
132,18,13
132,12,4
132,3,4
133,7,11
134,9,2
134,12,4
134,2,10
134,14,15
135,17,6
135,0,4
135,4,12
135,0,5
135,8,7
136,11,16
136,17,6
136,15,5
137,8,2
138,6,18
139,12,7
140,4,5
142,6,0
145,15,8
146,1,6
147,3,11
147,11,7
147,10,16
147,12,4
148,0,2
148,11,10
149,2,0
149,0,4
150,16,10
150,11,3
150,4,0
150,1,6
151,4,12
151,16,10
152,16,5
152,3,2
152,13,4
152,1,8
152,6,1
154,6,18
154,9,13
155,10,2
155,4,12
156,16,6
157,7,11
157,1,7
158,17,16
158,7,11
158,8,2
158,3,2
159,5,16
159,13,12
160,13,14
160,12,7
160,1,6
160,11,15
161,0,1
161,1,18
161,7,11
162,9,8
162,18,12
162,15,16
162,2,10
165,0,6
166,15,14
166,13,12
167,6,1
168,18,6
168,5,14
169,2,0
171,15,11
171,14,15
172,4,13
173,6,0
173,11,10
173,10,11
174,4,14
175,10,17
175,2,1
176,17,18
176,10,11
176,13,9
176,12,11
177,4,13
178,7,1
178,14,15
179,2,1
179,4,0
179,4,0
179,0,3
180,13,9
181,5,14
181,12,4
181,2,1
181,6,5
182,18,17
182,5,0
183,1,6
183,6,5
183,1,0
184,3,2
185,12,3
185,10,17
185,16,17
186,4,5
187,13,14
188,17,9
188,16,6
188,12,13
189,5,16
189,5,6
190,10,9
190,18,17
192,3,4
192,0,1
194,1,8
195,6,1
196,11,7
196,1,8
196,14,15
197,6,16
198,8,15
198,1,0
198,2,1
199,9,17
199,8,1
199,11,3
199,12,11
201,7,8
202,18,13
202,1,8
204,17,13
204,5,15
204,15,16
204,6,18
204,0,4
205,8,7
205,6,0
205,3,10
206,16,6
206,16,15
208,13,18
210,2,1
210,17,9
211,0,6
212,14,9
212,14,9
214,6,0
214,0,2
215,1,8
216,10,2
216,18,17
219,0,3
219,3,10
220,2,8
220,11,10
221,0,6
222,0,6
222,4,0
222,5,15
223,7,12
223,16,15
223,15,14
224,14,15
224,2,8
224,11,3
226,6,16
226,2,3
227,12,11
228,18,7
230,12,4
230,13,12
231,8,7
231,9,14
232,10,17
233,4,5
234,11,10
235,8,9
236,4,14
237,11,10
237,8,2
239,6,18
239,3,2
240,14,13
241,13,9
241,1,2
241,6,18
244,14,15
244,11,10
246,13,18
246,1,7
247,9,13
251,16,10
253,15,16
253,13,18
253,6,5
253,18,17
255,7,12
255,5,6
256,2,10
259,1,6
260,7,8
261,17,6
262,3,11
262,8,7
263,1,0
263,6,18
264,5,16
264,0,1
265,3,2
265,6,0
266,1,6
268,0,4
268,2,8
270,9,14
270,17,9
271,6,18
273,10,11
274,1,7
276,3,11
276,15,7
277,8,14
279,14,9
282,10,9
282,6,17
283,6,18
283,0,1
285,2,10
287,9,17
288,12,13
289,1,18
290,13,4
291,4,0
291,10,2
291,2,9
292,0,1
292,4,12
292,1,7
293,9,13
295,16,5
295,0,3
296,5,15
298,17,16
298,3,12
300,12,3
301,14,8
301,8,15
304,9,17
307,18,17
308,4,12
309,6,5
311,18,7
313,9,10
314,6,5
314,9,8
314,2,7
316,13,17
318,3,11
320,2,8
321,12,7
321,12,13
328,10,11
330,1,18
332,5,16
335,18,6
335,8,15
335,2,8
336,4,5
337,0,2
338,17,18
344,8,7
348,7,18
349,16,15
351,13,18
352,11,10
356,10,16
359,14,4
360,15,7
360,8,9
362,5,15
364,12,13
368,3,12
368,15,14
370,3,10
370,1,2
373,16,17
375,0,6
375,14,4
375,2,8
378,9,8
385,2,10
386,6,18
386,17,16
387,11,12
387,18,6
388,6,0
391,17,6
393,16,11
418,5,0
419,18,17
422,15,5
423,4,0
423,17,10
425,5,16
426,16,15
427,7,15
429,11,15
429,18,1
431,9,2
435,6,18
438,18,17
441,10,11
445,12,4
455,7,15
464,6,0
465,8,1
467,15,11
479,0,3
480,17,13
482,4,0
490,18,6
494,1,7
496,7,8
500,6,5
501,8,14
506,16,15
507,0,2
510,16,17
512,11,16
512,12,13
516,5,6
527,1,7
530,2,10
534,17,18
534,7,18
544,7,11
545,3,12
546,4,0
548,11,7
557,0,3
558,15,14
558,11,16
558,10,16
561,5,4
562,15,14
574,7,12
574,0,1
574,0,5
575,2,8
586,13,9
600,18,12
605,6,5
627,10,3
629,14,4
646,15,14
650,0,4
658,6,1
666,4,12
668,1,8
669,16,11
672,9,14
682,2,0
697,12,18
702,18,7
704,4,12
727,14,13
731,16,17
731,0,6
732,3,11
734,14,8
739,5,4
740,1,7
742,4,14
757,16,5
761,4,0
764,18,13
767,11,3
768,0,3
783,1,18
819,14,13
820,18,1
820,11,15
822,15,16
831,3,11
832,5,15
835,14,13
838,6,18
840,1,8
846,13,17
852,13,14
852,3,11
853,15,11
865,17,13
868,16,6
876,8,14
880,3,11
890,11,12
898,18,17
683
